timestamp,symbol,open,high,low,close,trade_count,vwap
2023-02-03 11:00:00+00:00,AAPL,145.77,146.93,145.51,146.71,2834.0,146.356964
2023-02-03 12:00:00+00:00,AAPL,146.71,149.0,146.63,148.4,11534.0,147.840865
2023-02-03 13:00:00+00:00,AAPL,147.62,150.09,144.0,147.74,32812.0,149.68088
2023-02-03 14:00:00+00:00,AAPL,147.76,153.45,147.5,153.25,213332.0,150.714644
2023-02-03 15:00:00+00:00,AAPL,153.24,157.38,152.57,155.77,303555.0,154.86989
2023-02-03 16:00:00+00:00,AAPL,155.79,157.2,155.52,155.72,138692.0,156.378018
2023-02-03 17:00:00+00:00,AAPL,155.72,156.9899,154.44,154.5789,104933.0,155.929841
2023-02-03 18:00:00+00:00,AAPL,154.58,155.84,154.265,155.3464,101564.0,154.938628
2023-02-03 19:00:00+00:00,AAPL,155.35,155.69,154.4,154.68,86614.0,155.099212
2023-02-03 20:00:00+00:00,AAPL,154.68,155.325,154.09,154.5,129844.0,154.734533
2023-02-03 21:00:00+00:00,AAPL,154.495,154.77,154.11,154.435,3966.0,154.499003
2023-02-03 22:00:00+00:00,AAPL,154.43,154.5,154.03,154.2,2280.0,154.030384
2023-02-03 23:00:00+00:00,AAPL,154.15,154.35,154.05,154.28,1014.0,154.265555
2023-02-04 00:00:00+00:00,AAPL,154.29,154.39,154.25,154.39,902.0,154.323776
2023-02-06 09:00:00+00:00,AAPL,153.51,153.51,152.87,152.96,2665.0,153.105762
2023-02-06 10:00:00+00:00,AAPL,153.03,153.04,152.65,152.93,1441.0,152.84861
2023-02-06 11:00:00+00:00,AAPL,152.84,152.93,152.5,152.7,1490.0,152.683973
2023-02-06 12:00:00+00:00,AAPL,152.85,153.24,152.6,152.97,5139.0,152.923847
2023-02-06 13:00:00+00:00,AAPL,152.9731,154.114,152.55,152.87,9308.0,152.945193
2023-02-06 14:00:00+00:00,AAPL,152.89,153.24,151.71,152.48,153469.0,152.715358
2023-02-06 15:00:00+00:00,AAPL,152.48,152.7101,150.9,152.27,105273.0,151.770365
2023-02-06 16:00:00+00:00,AAPL,152.28,153.1,151.98,152.04,63485.0,152.564833
2023-02-06 17:00:00+00:00,AAPL,152.0301,152.79,151.81,152.428,44203.0,152.34797
2023-02-06 18:00:00+00:00,AAPL,152.42,152.5194,151.585,152.154,47888.0,152.059815
2023-02-06 19:00:00+00:00,AAPL,152.159,152.52,151.51,151.645,51565.0,152.098328
2023-02-06 20:00:00+00:00,AAPL,151.64,151.91,150.78,151.68,91898.0,151.462448
2023-02-06 21:00:00+00:00,AAPL,151.68,152.03,151.58,151.65,2210.0,151.729728
2023-02-06 22:00:00+00:00,AAPL,151.67,151.73,151.63,151.7,595.0,151.657877
2023-02-06 23:00:00+00:00,AAPL,151.68,151.89,151.64,151.74,722.0,151.762329
2023-02-07 00:00:00+00:00,AAPL,151.82,152.0,151.82,151.98,745.0,151.910471
2023-02-07 09:00:00+00:00,AAPL,151.79,152.09,151.67,151.96,1103.0,151.820177
2023-02-07 10:00:00+00:00,AAPL,152.01,152.01,151.7,151.7,474.0,151.873964
2023-02-07 11:00:00+00:00,AAPL,151.71,151.77,151.6,151.64,423.0,151.665493
2023-02-07 12:00:00+00:00,AAPL,151.78,152.1,151.68,151.95,1941.0,151.955132
2023-02-07 13:00:00+00:00,AAPL,151.7,152.39,151.19,151.37,6235.0,151.714924
2023-02-07 14:00:00+00:00,AAPL,151.39,152.925,150.33,152.3156,106782.0,152.066972
2023-02-07 15:00:00+00:00,AAPL,152.31,153.19,151.84,152.6,84360.0,152.466179
2023-02-07 16:00:00+00:00,AAPL,152.6,153.5999,152.561,153.014,58576.0,153.157858
2023-02-07 17:00:00+00:00,AAPL,153.015,155.23,152.38,154.8101,79632.0,153.762311
2023-02-07 18:00:00+00:00,AAPL,154.83,155.15,151.36,152.1299,115846.0,153.134248
2023-02-07 19:00:00+00:00,AAPL,152.1162,154.47,152.048,154.22,74011.0,153.644659
2023-02-07 20:00:00+00:00,AAPL,154.22,155.22,153.43,154.64,122713.0,154.435225
2023-02-07 21:00:00+00:00,AAPL,154.64,154.66,153.87,153.96,3450.0,154.639844
